C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_06_013.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_06_013.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_06_013.jpg, 0, 0, 0, 8.251933E-05
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_06_117.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_06_117.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_06_117.jpg, 0, 0, 0, 8.24684E-05
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_06_218.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_06_218.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_06_218.jpg, 0, 0, 0, 8.259824E-05
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_06_319.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_06_319.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_06_319.jpg, 0, 0, 0, 8.284231E-05
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_06_421.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_06_421.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_06_421.jpg, 0, 0, 0, 8.202453E-05
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_06_524.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_06_524.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_06_524.jpg, 0, 0, 0, 8.158549E-05
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_06_630.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_06_630.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_06_630.jpg, 0, 0, 0, 8.143472E-05
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_06_735.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_06_735.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_06_735.jpg, 0, 0.2948615, 0, 0.2772338
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_06_836.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_06_836.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_06_836.jpg, 0, 0.5916525, 0, 0.8548955
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_06_940.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_06_940.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_06_940.jpg, 0, 0.8843612, 0, 1.855587
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_07_046.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_07_046.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_07_046.jpg, 0, 1, 0, 3.266106
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_07_152.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_07_152.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_07_152.jpg, 0, 1, 0, 4.440535
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_07_267.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_07_267.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_07_267.jpg, 0, 1, 0, 5.832845
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_07_368.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_07_368.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_07_368.jpg, 0, 1, 0, 6.980825
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_07_470.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_07_470.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_07_470.jpg, -0.06221203, 1, 0, 8.11692
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_07_571.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_07_571.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_07_571.jpg, 0, 1, 0, 9.242627
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_07_672.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_07_672.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_07_672.jpg, 0, 1, 0, 10.35739
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_07_778.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_07_778.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_07_778.jpg, 0, 1, 0, 11.56013
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_07_882.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_07_882.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_07_882.jpg, 0, 1, 0, 12.53421
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_07_986.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_07_986.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_07_986.jpg, 0, 1, 0, 13.77415
C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\center_2020_07_10_16_05_08_091.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\left_2020_07_10_16_05_08_091.jpg, C:\Users\shree\Desktop\Udemy\Self driving cars\Training_Data\IMG\right_2020_07_10_16_05_08_091.jpg, -0.1427909, 1, 0, 14.93867
